Entropy 18 : 0.5
Entropy 19 : 0.5
Entropy 20 : 0.5
Entropy 21 : 0.5
Entropy 22 : 0.5
Entropy 23 : 0.5
Entropy 24 : 0.528321
Entropy 25 : 0.528321
Entropy 26 : 0.528321
Entropy 27 : 0.528321
Entropy 28 : 0.528321
Entropy 29 : 0.528321
Entropy 30 : 0.528321
Entropy 31 : 0.5
Entropy 32 : 0.5
Entropy 33 : 0.389975
Entropy 34 : 0.389975
Entropy 35 : 0.219195
Entropy 36 : 0.219195
Entropy 37 : 0.219195
Entropy 38 : 0.389975
Entropy 39 : 0.389975
Entropy 40 : 0.5
Entropy 41 : 0.528321
Entropy 42 : 0.5
Entropy 43 : 0.5
Entropy 44 : 0.5
Entropy 45 : 0.5


Window Size : 7
Entropy 1 : 0.523882
Entropy 2 : 0.461346
Entropy 3 : 0.523882
Entropy 4 : 0.523882
Entropy 5 : 0.461346
Entropy 6 : 0.461346
Entropy 7 : 0.461346
Entropy 8 : 0.461346
Entropy 9 : 0.461346
Entropy 10 : 0.346733
Entropy 11 : 0.190622
Entropy 12 : 0.346733
Entropy 13 : 0.346733
Entropy 14 : 0.346733
Entropy 15 : 0.346733
Entropy 16 : 0.461346
Entropy 17 : 0.461346
Entropy 18 : 0.523882
Entropy 19 : 0.461346
Entropy 20 : 0.523882
Entropy 21 : 0.461346
Entropy 22 : 0.523882
Entropy 23 : 0.523882
Entropy 24 : 0.516387
Entropy 25 : 0.523882
Entropy 26 : 0.516387
Entropy 27 : 0.523882
Entropy 28 : 0.516387
Entropy 29 : 0.516387
Entropy 30 : 0.523882
Entropy 31 : 0.461346
Entropy 32 : 0.461346
Entropy 33 : 0.346733
Entropy 34 : 0.346733
Entropy 35 : 0.346733
Entropy 36 : 0.190622
Entropy 37 : 0.346733
Entropy 38 : 0.346733
Entropy 39 : 0.461346
Entropy 40 : 0.523882
Entropy 41 : 0.523882
Entropy 42 : 0.461346
Entropy 43 : 0.523882
